Date of data Extraction,Brand,Product name,Category,Pack size,Serving size,Servings per pack,Product code,Energy per 100g (or 100ml),Protein per 100g (or 100ml),Total fat per 100g (or 100ml),Saturated fat per 100g (or 100ml),Carbohydrate per 100g (or 100ml),Sugars per 100g (or 100ml),Sodium per 100g (or 100ml),Original Price,Price Promoted,Price Promoted Price,Multi Buy Special,Multi Buy Special Details,Multi Buy Price,UID
2018-08-15 08:09:46 UTC,alpine,Alpine Spelt & Sprouted Grains Bread,Bakery,640g,g,,,,,,,,,,5.6,FALSE,5.6,FALSE,,,1534284586.0-W-6721
2018-08-15 09:49:38 UTC,alpine,Alpine Natural Sourdough Spelt & Barley,Bakery,640g,g,,,,,,,,,,5.6,FALSE,5.6,FALSE,,,1534290578.0-W-12792
2018-08-15 08:09:45 UTC,anzac,Anzac Biscuit Family,Bakery,24 pack,,,,,,,,,,,5.79,TRUE,5,FALSE,,,1534284585.0-W-6508
2018-08-15 08:09:45 UTC,artisan sourdough bakers,Artisan Sourdough Bakers Millers Loaf,Bakery,630g,125g,5,,933kJ,7.8g,1.0g,0.1g,43.6g,0.4g,410mg,6,FALSE,6,FALSE,,,1534284585.0-W-6425
2018-08-15 08:09:45 UTC,artisan sourdough bakers,"Artisan Sourdough Bakers Whole Soybean, Flaxseed & Toasted Sesame",Bakery,630g,125g,5,,931kJ,8.6g,3.7g,0.4g,36.3g,0.6g,344mg,6,FALSE,6,FALSE,,,1534284585.0-W-6559
2018-08-15 08:09:45 UTC,artisan sourdough bakers,Artisan Sourdough Bakers White Semolina Sourdough,Bakery,630g,125g,5,,900kJ,7.7g,1.0g,0.1g,42.6g,0.3g,410mg,6,FALSE,6,FALSE,,,1534284585.0-W-6560
2018-08-15 08:09:45 UTC,artisan sourdough bakers,Artisan Sourdough Bakers Green Olive Sourdough,Bakery,630g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1534284585.0-W-6561
2018-08-15 08:09:45 UTC,artisan sourdough bakers,"Artisan Sourdough Bakers Walnut, Currant & Fennel Sourdough",Bakery,540g,108g,5,,1060kJ,8.2g,5.4g,0.5g,42.6g,2.9g,373mg,6,FALSE,6,FALSE,,,1534284585.0-W-6564
2018-08-15 08:09:45 UTC,artisan sourdough bakers,Artisan Sourdough Bakers Dark Rye Sourdough,Bakery,630g,125g,5,,931kJ,7.4g,1.1g,0.2g,43.6g,0.4g,507mg,6,FALSE,6,FALSE,,,1534284585.0-W-6566
2018-08-15 08:09:46 UTC,australia's own,Australia's Own Wraps Organic Quinoa,Bakery,225g,1Wrap (15g Approx),5,,1182kJ,7.9g,5.6g,2.5g,46.9g,2.6g,584mg,4.5,FALSE,4.5,FALSE,,,1534284586.0-W-6711
2018-08-15 09:49:38 UTC,burgen,Burgen Bread Wholemeal & Seeds,Bakery,700g,83g (2 slices),8,,922kJ,13.2g,6.1g,0.7g,23.2g,2.3g,386mg,4.9,FALSE,4.9,FALSE,,,1534290578.0-W-12823
2018-08-15 09:49:38 UTC,burgen,Burgen Bread Soy & Linseed,Bakery,700g,83g (2 slices),8,,905kJ,13.5g,5.8g,0.8g,24.0g,2.9g,435mg,4.9,FALSE,4.9,FALSE,,,1534290578.0-W-12829
2018-08-15 09:49:38 UTC,burgen,Burgen Bread Wholegrain & Oats,Bakery,700g,83g (2 slices),8,,931kJ,10.8g,4.80%,0.6g,30.1g,1.9g,323mg,4.9,FALSE,4.9,FALSE,,,1534290578.0-W-12830
2018-08-15 09:49:38 UTC,burgen,Burgen Bread Pumpkin Seeds,Bakery,700g,83g (2 slices),8,,1020kJ,14.2g,7.6g,1.0g,26.4g,2.3g,400mg,4.9,FALSE,4.9,FALSE,,,1534290578.0-W-12835
2018-08-15 08:09:45 UTC,bagels,Bagels Plain ,Bakery,3 pack,,,,,,,,,,,3,FALSE,3,FALSE,,,1534284585.0-W-6546
2018-08-15 08:09:45 UTC,baguette,Baguette Roll ,Bakery,440g,g,,,,,,,,,,2.5,FALSE,2.5,FALSE,,,1534284585.0-W-6575
2018-08-15 08:09:46 UTC,bakery du jour,Bakery Du Jour Brioche Burger Buns,Bakery,4 pack,,,,,,,,,,,2.7,FALSE,2.7,FALSE,,,1534284586.0-W-6678
2018-08-15 08:09:46 UTC,balconi,Balconi Trancetto Single Coco ,Bakery,10pk,,,,459kJ,1.5g,5.0g,2.6g,14.5g,9.3g,,3.99,FALSE,3.99,FALSE,,,1534284586.0-W-6673
2018-08-15 08:09:46 UTC,balconi ,Balconi Mix Max Spgnckes Cocoa ,Bakery,10pk,,,,,,,,,,,5.5,FALSE,5.5,FALSE,,,1534284586.0-W-6670
2018-08-15 08:09:45 UTC,banquet cheese,Banquet Cheese Cake Blueberry,Bakery,450g,75g,6,,1581kJ,5.1g,19.9g,19.1g,44.4g,31.1g,171mg,5,FALSE,5,FALSE,,,1534284585.0-W-6474
2018-08-15 08:09:45 UTC,banquet cheese,Banquet Cheese Cake Strawberry,Bakery,450g,75g,6,,1575kJ,5.2g,19.9g,12.1g,44.0g,30.7g,172mg,5,FALSE,5,FALSE,,,1534284585.0-W-6478
2018-08-15 08:09:45 UTC,banquet cheese,Banquet Cheese Cake Lemon,Bakery,450g,75g,6,,1410kJ,5.1g,19.9g,12.1g,34.4g,22.1g,169mg,5,FALSE,5,FALSE,,,1534284585.0-W-6479
2018-08-15 08:09:46 UTC,bazaar,Bazaar Pizza Bases Wholemeal,Bakery,2 pack,110g,4,,1170kJ,8.2g,6.2g,0.6g,44.4g,3.1g,646mg,5.99,TRUE,4,FALSE,,,1534284586.0-W-6634
2018-08-15 08:09:46 UTC,bazaar,Bazaar Pizza Bases Gourmet,Bakery,2pk,110g,4,,1210kJ,7.7g,6.0g,0.6g,49.4g,,653mg,5.99,TRUE,4,FALSE,,,1534284586.0-W-6635
2018-08-15 08:09:46 UTC,bazaar,Bazaar Pizza Bases Mini,Bakery,3pk,166g (1 pizza base),3,,1210kJ,7.7g,6.0g,0.6g,49.4g,2.8g,653mg,6,FALSE,6,FALSE,,,1534284586.0-W-6636
2018-08-15 08:09:46 UTC,bazaar,Bazaar Lebanese Bread Wholemeal,Bakery,6 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1534284586.0-W-6692
2018-08-15 08:09:46 UTC,bazaar,Bazaar Lebanese Bread White,Bakery,6 pack,83.5g (1 Lebanese bread),6,,1240kJ,9.5g,2.0g,0.5g,58.1g,,500mg,4,FALSE,4,FALSE,,,1534284586.0-W-6697
2018-08-15 08:09:46 UTC,bazaar,Bazaar Naan Bread Plain ,Bakery,2pk,62.5g,4,,1200kJ,7.7g,6.8g,1.0g,47.2g,3.2g,580mg,4,FALSE,4,FALSE,,,1534284586.0-W-6708
2018-08-15 08:09:46 UTC,bazaar,Bazaar Garlic Naan ,Bakery,2pk,piece (62.5g),4,,1200kJ,7.7g,6.8g,1.0g,47.2g,3.2g,580mg,4,FALSE,4,FALSE,,,1534284586.0-W-6714
2018-08-15 08:09:46 UTC,bfree,Bfree Wraps Multigrain,Bakery,6pk,41g,6,,988kJ,5.7g,2.6g,1.0g,42.6g,8.1g,539mg,7.99,FALSE,7.99,FALSE,,,1534284586.0-W-6627
2018-08-15 09:49:38 UTC,big sister,Big Sister 20 Percent Lightly Fruited Cake,Bakery,700g,50g,Approx.14,,1460kJ,4.3g,13.3g,3.0g,51.7g,32.4g,336mg,3.3,FALSE,3.3,FALSE,,,1534290578.0-W-12841
2018-08-15 08:09:46 UTC,bill's certified organic,Bill's Certified Organic Healthy Bakery Medium Rye Sourdough,Bakery,620g,40g,16,,110kJ,9.0g,2.3g,0.3g,45.2g,0.7g,233mg,6,FALSE,6,FALSE,,,1534284586.0-W-6724
2018-08-15 08:09:46 UTC,bill's certified organic,Bill's Certified Organic Healthy Bakery 7 Seeds Multigrain Sourdough,Bakery,620g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1534284586.0-W-6731
2018-08-15 09:49:38 UTC,bill's certified organic,Bill's Certified Organic Healthy Bakery 100% Spelt Sourdough,Bakery,620g,40g,16,,1030kJ,8.5g,2.3g,0.3g,44.4g,0.1g,242mg,7,FALSE,7,FALSE,,,1534290578.0-W-12791
2018-08-15 08:09:45 UTC,boston bun,Boston Bun Raisin Bread Spiced & Fruited,Bakery,500g,g,,,,,,,,,,4,FALSE,4,FALSE,,,1534284585.0-W-6522
2018-08-15 08:09:45 UTC,bread roll,Bread Roll Cheese & Bacon ,Bakery,4 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1534284585.0-W-6539
2018-08-15 09:49:38 UTC,burgen,Burgen Bread Traditional Rye,Bakery,700g,83g (2 slices),8,,1035kJ,10.6g,5.2g,0.5g,35.4g,1.5g,17.00%,4.9,FALSE,4.9,FALSE,,,1534290578.0-W-12844
2018-08-15 08:09:45 UTC,buttercup country split,Buttercup Country Split White Bread,Bakery,450g,47g (2 slices),9.5,,1080kJ,10.7g,3.1g,<1.0g,44.6g,2.8g,400mg,3,FALSE,3,FALSE,,,1534284585.0-W-6484
2018-08-15 08:09:45 UTC,buttercup country split,Buttercup Country Split Wholemeal Bread,Bakery,450g,47g (2 slices),9.5,,1030kJ,11.7g,4.1g,<1.0g,36.8g,2.0g,400mg,3,FALSE,3,FALSE,,,1534284585.0-W-6488
2018-08-15 08:09:46 UTC,cadbury,Cadbury Caramel Cake Bar,Bakery,10 pack,,,,,,,,,,,6,TRUE,3,FALSE,,,1534284586.0-W-6668
2018-08-15 08:09:46 UTC,cadbury,Cadbury Chocolate Cake Bar,Bakery,10 pack,,,,,,,,,,,6,TRUE,3,FALSE,,,1534284586.0-W-6669
2018-08-15 08:09:46 UTC,cadbury,Cadbury Cakes Mini Rolls,Bakery,12 pack,,,,,,,,,,,6,TRUE,3,FALSE,,,1534284586.0-W-6674
2018-08-15 08:09:46 UTC,cakemark,Cakemark Cookies Coconut Delights,Bakery,250g,42g,6,,1923kJ,4.1g,25.1g,23.6g,54.4g,53.4g,30mg,4.25,FALSE,4.25,FALSE,,,1534284586.0-W-6644
2018-08-15 08:09:46 UTC,cakemark,Cakemark Jam Coconut Ring Cakes,Bakery,240g,40g,6,,1808kJ,3.2g,18.9g,17.9g,60.1g,51.9g,24mg,4,TRUE,3.45,FALSE,,,1534284586.0-W-6676
2018-08-15 08:09:45 UTC,ciabatta,Ciabatta Roll Single,Bakery,each,each,,,,,,,,,,0.8,FALSE,0.8,FALSE,,,1534284585.0-W-6521
2018-08-15 08:09:45 UTC,ciabatta,Ciabatta Rolls ,Bakery,5 pack,,,,,,,,,,,2.5,FALSE,2.5,FALSE,,,1534284585.0-W-6537
2018-08-15 08:09:45 UTC,ciabatta,Ciabatta Loaf ,Bakery,440g,g,,,,,,,,,,3,FALSE,3,FALSE,,,1534284585.0-W-6573
2018-08-15 08:09:45 UTC,country chef,Country Chef Banana Bread ,Bakery,4 pack,100g,4,,Approx. 1350kJ,Approx. 3.4g,Approx. 11.4g,Approx. 1.2g,Approx. 51g,Approx. 27g,Approx. 280mg,5,FALSE,5,FALSE,,,1534284585.0-W-6618
2018-08-15 08:09:45 UTC,extra soft cheese,Extra Soft Cheese Bread Roll ,Bakery,6 pack,,,,,,,,,,,4.5,FALSE,4.5,FALSE,,,1534284585.0-W-6543
2018-08-15 09:49:38 UTC,flourless,Flourless Orange Cake ,Bakery,each,77g,10,,1726kJ,5.4g,22.5g,5.3g,46.7g,33g,170mg,16,FALSE,16,FALSE,,,1534290578.0-W-12784
2018-08-15 08:09:45 UTC,four'n twenty?,Four'n Twenty? Grass Fed Angus Beef & Pepper Pie,Bakery,220g,g,,,,,,,,,,3.3,TRUE,2.5,FALSE,,,1534284585.0-W-6609
2018-08-15 08:09:45 UTC,gibbs,Gibbs Crumpets Round,Bakery,6 pack,,,,,,,,,,,1,FALSE,1,FALSE,,,1534284585.0-W-6606
2018-08-15 08:09:45 UTC,golden,Golden Waffles Fluffy & Delicious,Bakery,5 pack,100g,,,,,,Approx. 12.3g,,,Approx. 1250mg,5,FALSE,5,FALSE,,,1534284585.0-W-6577
2018-08-15 08:09:45 UTC,golden,Golden Waffles Light & Buttery,Bakery,8 pack,100g,4,,Approx. 1960kJ,Approx. 6.8g,Approx. 24.5g,Approx. 14.6g,Approx. 54.9g,Approx. 33.2g,Approx. 360mg,5,FALSE,5,FALSE,,,1534284585.0-W-6586
2018-08-15 08:09:45 UTC,golden,Golden Muffin Bites Banana Choc Chip,Bakery,6pk 190g,32g (1 Pack),6,,1730kJ,4.7g,20.9g,3.2g,51.2g,32.4g,309mg,4.99,FALSE,4.99,FALSE,,,1534284585.0-W-6593
2018-08-15 08:09:45 UTC,golden,Golden Cinnamon Flavoured Pikelet,Bakery,8 pack,,,,,,6.5g,0.8g,42.1g,13.5g,382mg,3.99,FALSE,3.99,TRUE,2,3,1534284585.0-W-6600
2018-08-15 08:09:45 UTC,golden,Golden Crumpets Round,Bakery,6 pack,,,,,,,,,,,3.5,TRUE,1.75,FALSE,,,1534284585.0-W-6602
2018-08-15 08:09:45 UTC,golden,Golden Pancakes ,Bakery,6pk 360g,60g (1 Pancake),6,,909kJ,5.1g,4.8g,0.7g,36.9g,11.8g,281mg,4.99,FALSE,4.99,TRUE,2,3,1534284585.0-W-6603
2018-08-15 08:09:45 UTC,golden,Golden Chocolate Flavoured Pikelet,Bakery,8 pack,,8,,1040kJ,5.0g,6.8g,0.8g,40.8g,14.3g,370mg,3.99,FALSE,3.99,TRUE,2,3,1534284585.0-W-6607
2018-08-15 08:09:45 UTC,golden,Golden Crumpets Round Wholemeal,Bakery,6 pack,50g (1 crumpet),6Crumpets,,780kJ,5.9g,0.9g,0.2g,36.6g,1.6g,600mg,3.5,TRUE,1.75,FALSE,,,1534284585.0-W-6608
2018-08-15 08:09:45 UTC,golden,Golden Pikelets Bite Size,Bakery,16 pack,35g (4 Pikelet Bites),4,,918kJ,5.0g,5.0g,0.6g,37.1g,12.1g,330mg,3.99,FALSE,3.99,TRUE,2,3,1534284585.0-W-6610
2018-08-15 08:09:45 UTC,golden,Golden Pikelets ,Bakery,8 pack,25g (1 pikelet),8,,918kJ,5.0g,5.0g,0.6g,37.1g,12.1g,330mg,3.99,FALSE,3.99,TRUE,2,3,1534284585.0-W-6614
2018-08-15 08:09:45 UTC,golden,Golden Crumpets Breaks,Bakery,6 pack,,,,,,,,,,,4.2,TRUE,2.5,FALSE,,,1534284585.0-W-6617
2018-08-15 08:09:45 UTC,golden ,Golden Muffin Bites Choc Fudge Brownie,Bakery,6pk 240g,40g (1 Pack),6,,1760kJ,5.0g,19.5g,4.4g,54.6g,39.3g,250mg,4.99,FALSE,4.99,FALSE,,,1534284585.0-W-6591
2018-08-15 08:09:45 UTC,helga's,Helga's Gluten Free Wholemeal Loaf,Bakery,500g,g,,,,,,,,,,6.99,FALSE,6.99,FALSE,,,1534284585.0-W-6625
2018-08-15 08:09:46 UTC,helga's,Helga's Wraps Traditional White,Bakery,560g 8pk,g,,,,,,,,,,4.99,FALSE,4.99,FALSE,,,1534284586.0-W-6688
2018-08-15 08:09:46 UTC,helga's,Helga's Wraps Mixed Grain,Bakery,560g 8pk,70g (1 Wrap),8,,1240kJ,9.1g,6.2g,3.1g,47.5g,1.5g,450mg,4.99,FALSE,4.99,FALSE,,,1534284586.0-W-6698
2018-08-15 08:09:46 UTC,helga's,Helga's Mini Wraps Mixed Grain,Bakery,400g 8pk,50g (1 wrap),8,,1240kJ,9.1g,6.2g,3.1g,47.5g,1.5g,450mg,4.79,TRUE,3.49,FALSE,,,1534284586.0-W-6700
2018-08-15 08:09:46 UTC,helga's,Helga's Turkish Bread Garlic,Bakery,450g,g,,,,,,,,,,3.99,FALSE,3.99,FALSE,,,1534284586.0-W-6701
2018-08-15 08:09:46 UTC,helga's,Helga's Turkish Bread White,Bakery,450g,g,,,,,,,,,,3.99,FALSE,3.99,FALSE,,,1534284586.0-W-6706
2018-08-15 08:09:46 UTC,helga's,Helga's Low Carb Wraps ,Bakery,250g,50g (1 Wrap),5,,1250kJ,13.8g,10.3g,4.4g,34.1g,3.7g,450mg,4.99,FALSE,4.99,FALSE,,,1534284586.0-W-6712
2018-08-15 08:09:46 UTC,helga's,Helga's Turkish Roll White,Bakery,400g,g,,,,,,,,,,3.99,FALSE,3.99,FALSE,,,1534284586.0-W-6717
2018-08-15 09:49:38 UTC,helga's,Helga's Grain Bread Mixed Grain,Bakery,850g,94g (2 slices),9(16 slices + 2 Crusts),,1040kJ,9.6g,3.2g,<1.0g,43.0g,3.0g,400mg,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12781
2018-08-15 09:49:38 UTC,helga's,Helga's Square Loaf 10 Grains & Seeds Wholemeal,Bakery,750g,g,,,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12806
2018-08-15 09:49:38 UTC,helga's,Helga's Bread Traditional Wholemeal,Bakery,750g,83g (2 Slices),9(16 Slices + 2 Crusts),,1000kJ,9.0g,2.5g,<1.0g,41.5g,3.0g,400mg,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12807
2018-08-15 09:49:38 UTC,helga's,Helga's Bread Traditional White,Bakery,750g,83g (2 Slices),9(16 Slices + 2 Crusts),,1010kJ,8.2g,2.4g,<1.0g,43.1g,3.0g,400mg,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12812
2018-08-15 09:49:38 UTC,helga's,Helga's Pumpkin Seed And Grain,Bakery,720g,80g (2 Slices),9(16 Slices + 2 Crusts),,1110kJ,10.4g,0.5g,<1.0g,41.1g,2.8g,400mg,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12815
2018-08-15 09:49:38 UTC,helga's,Helga's Squar Loaf 10 Grains & Seeds,Bakery,750g,g,,,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12822
2018-08-15 09:49:38 UTC,helga's ,Helga's Cafe Thick Cut White Bread,Bakery,750g,g,,,,,,,,,,3.7,FALSE,3.7,FALSE,,,1534290578.0-W-12808
2018-08-15 09:49:38 UTC,helga's lower carb,Helga's Lower Carb Bread 5 Seeds,Bakery,700g,g,,,,,,,,,,5.4,TRUE,4.2,FALSE,,,1534290578.0-W-12826
2018-08-15 09:49:38 UTC,helga's lower carb,Helga's Lower Carb Bread Soy & Toasted Sesame,Bakery,700g,,,,,15.8g,,,,3.9g,,5.4,TRUE,4.2,FALSE,,,1534290578.0-W-12831
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Vanilla ,Bakery,500g,g,,,,,,,,,,12,FALSE,12,FALSE,,,1534284586.0-W-6632
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Mixed ,Bakery,500g,g,,,,,,,,,,12,FALSE,12,FALSE,,,1534284586.0-W-6633
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Cinnamon ,Bakery,500g,g,,,,,,,,,,12,FALSE,12,FALSE,,,1534284586.0-W-6638
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Vanilla ,Bakery,250g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1534284586.0-W-6639
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Aniseed ,Bakery,250g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1534284586.0-W-6645
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Cinnamon ,Bakery,250g,g,,,,,,,,,,6,FALSE,6,FALSE,,,1534284586.0-W-6646
2018-08-15 08:09:46 UTC,hellenic,Hellenic Biscuits Aniseed,Bakery,500g,g,,,,,,,,,,12,FALSE,12,FALSE,,,1534284586.0-W-6647
2018-08-15 08:09:45 UTC,iced,Iced Cupcakes ,Bakery,4 pack,,,,,,,,,,,3.5,FALSE,3.5,FALSE,,,1534284585.0-W-6548
2018-08-15 08:09:45 UTC,iced finger,Iced Finger Bun Extra Soft,Bakery,4pk,,,,,,,,,,,4,FALSE,4,FALSE,,,1534284585.0-W-6541
2018-08-15 09:49:38 UTC,lawsons traditional,Lawsons Traditional Stone Mill Wholemeal Bread,Bakery,800g,g,,,,,,,,,,5.78,TRUE,3.5,FALSE,,,1534290578.0-W-12779
2018-08-15 09:49:38 UTC,lawsons traditional,Lawsons Traditional White Bread,Bakery,800g,114g (2 slices),7(12 slices + 2 crusts),,925kJ,9.0g,3.1g,<1.0g,34.5g,2.4g,400mg,5.78,TRUE,3.5,FALSE,,,1534290578.0-W-12780
2018-08-15 09:49:38 UTC,lawsons traditional,Lawsons Traditional Grain Bread Settlers Blend,Bakery,800g,114g (2 Slices),7(12 Slices + 2 Crusts),,1020kJ,10.7g,2.5g,<1.0g,42.4g,2.7g,400mg,5.78,TRUE,3.5,FALSE,,,1534290578.0-W-12802
2018-08-15 08:09:45 UTC,macro free from gluten,Macro Free From Gluten Fruit Pies Mini Berry Bites,Bakery,8 pack,100g,8,,Approx. 1590kJ,Approx. 0.7g,Approx. 11g,Approx. 5g,Approx. 68.7g,Approx. 23.2g,Approx. 420mg,4.99,FALSE,4.99,FALSE,,,1534284585.0-W-6611
2018-08-15 08:09:45 UTC,macro organic,Macro Organic Fruit Snacks Gluten Free Apricot Bites,Bakery,8 pack,100g,8,,Approx. 1690kJ,Approx. 0.7g,Approx. 12.5g,Approx. 6g,Approx. 71.4g,Approx. 28.7g,Approx. 362mg,4.99,FALSE,4.99,FALSE,,,1534284585.0-W-6612
2018-08-15 08:09:46 UTC,menissez,Menissez Bake At Home White Dinner Rolls,Bakery,12pk,,,,,,,,,,,4.5,TRUE,3.5,FALSE,,,1534284586.0-W-6726
2018-08-15 08:09:46 UTC,menissez,Menissez Bake At Home White Dinner Rolls,Bakery,6pk,50g,6,,1056kJ,7.2g,0.9g,0.2g,52g,3.7g,594mg,3,TRUE,2,FALSE,,,1534284586.0-W-6730
2018-08-15 08:09:45 UTC,mills & wares,Mills & Wares Muffin Bars Choc Chip,Bakery,420g,42g,10,,1570kJ,5.1g,13.5g,4.7g,57.7g,32.9g,240mg,5.99,FALSE,5.99,TRUE,2,5,1534284585.0-W-6598
2018-08-15 08:09:45 UTC,mills & wares,Mills & Wares Chocolate Muffin Bars,Bakery,10 pack 420g,42g (1 Pack),10,,1390kJ,5.0g,11.0g,2.0g,52.6g,26.1g,255mg,5.99,FALSE,5.99,TRUE,2,5,1534284585.0-W-6601
2018-08-15 08:09:45 UTC,mini,Mini Chocolate Croissant ,Bakery,8 pack,,,,,,,,,,,4,TRUE,3,FALSE,,,1534284585.0-W-6494
2018-08-15 08:09:45 UTC,mini,Mini Bread Rolls Soft Hot Dog,Bakery,12 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1534284585.0-W-6549
2018-08-15 08:09:45 UTC,mini,Mini Bread Rolls Soft Lunch,Bakery,12 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1534284585.0-W-6554
2018-08-15 08:09:45 UTC,mini,Mini Bread Rolls Soft Hamburger,Bakery,12 pack,,,,,,,,,,,4,FALSE,4,FALSE,,,1534284585.0-W-6556
2018-08-15 08:09:45 UTC,mini square,Mini Square Cheese & Chive ,Bakery,8 pack,,,,,,,,,,,4,TRUE,3,FALSE,,,1534284585.0-W-6534
